ID	lnL0	lnL1
ORTHOMCL3970	 -1007.075044	 -1007.074723
ORTHOMCL4846	 -1097.100417	 -1097.100417
ORTHOMCL4471	 -1121.282269	 -1121.449209
ORTHOMCL4602	 -1769.604543	 -1769.818552
ORTHOMCL4635	 -6899.317724	 -6900.291945
ORTHOMCL4107	 -4478.176329	 -4483.284598
ORTHOMCL4914	 -2402.348478	 -2402.892821
ORTHOMCL4998	 -2869.974012	 -2870.329112
ORTHOMCL4227	 -5911.827171	 -5913.574200
ORTHOMCL3255	 -5121.951839	 -5122.608215
ORTHOMCL3609	 -7516.047220	 -7516.568152
ORTHOMCL4805	 -3728.521711	 -3729.723620
ORTHOMCL4615	 -6482.482320	 -6489.743941
ORTHOMCL3319	 -1923.178360	 -1923.679861
ORTHOMCL3721	 -5734.844497	 -5737.880084
ORTHOMCL3271	 -1759.292848	 -1759.635205
ORTHOMCL4581	 -2847.293478	 -2847.294543
ORTHOMCL4436	 -2562.148278	 -2562.573905
ORTHOMCL4167	 -7586.974094	 -7586.974094
ORTHOMCL4410	 -1435.108346	 -1436.070452
ORTHOMCL3954	 -4621.309074	 -4624.233390
ORTHOMCL4095	  -964.288885	  -964.288884
ORTHOMCL4354	 -7934.919572	 -7936.385375
ORTHOMCL4912	 -1482.358039	 -1485.848848
ORTHOMCL3676	 -2230.247150	 -2231.854903
ORTHOMCL4303	 -3472.805498	 -3473.650637
ORTHOMCL3940	 -2005.348736	 -2006.098433
ORTHOMCL4385	 -4076.903521	 -4080.120670
ORTHOMCL3248	 -4690.913978	 -4691.208976
ORTHOMCL3484	 -4159.596146	 -4159.982323
ORTHOMCL4447	 -9118.355280	 -9126.316864
ORTHOMCL4090	 -1542.463431	 -1542.547337
ORTHOMCL3857	 -3779.805674	 -3780.907343
ORTHOMCL4246	 -2174.555897	 -2175.213233
ORTHOMCL4234	 -2318.979441	 -2319.033535
ORTHOMCL3270	 -7191.288976	 -7193.138569
ORTHOMCL3276	 -7012.385712	 -7014.999556
ORTHOMCL3461	 -4390.139604	 -4404.738027
ORTHOMCL3517	 -1414.128680	 -1414.342200
ORTHOMCL3423	 -2093.202877	 -2095.096766
ORTHOMCL4225	 -1332.842000	 -1335.234280
ORTHOMCL4150	 -6967.832991	 -6979.330027
ORTHOMCL3662	 -4861.075549	 -4862.412783
ORTHOMCL4945	 -6848.709708	 -6852.391288
ORTHOMCL3694	 -2614.806254	 -2615.631161
ORTHOMCL3926	 -2592.275950	 -2593.449298
ORTHOMCL3829	  -895.684588	  -895.725546
ORTHOMCL4714	 -3301.151336	 -3305.734230
ORTHOMCL3387	 -2608.327113	 -2610.196371
ORTHOMCL4085	 -16238.036833	 -16247.637065
ORTHOMCL4576	 -8290.541588	 -8295.586208
ORTHOMCL3304	 -1651.614902	 -1651.730042
ORTHOMCL4491	 -1569.973559	 -1570.379479
ORTHOMCL4033	 -3814.990208	 -3817.779067
ORTHOMCL4713	 -3368.073059	 -3368.950482
ORTHOMCL3598	 -2667.771013	 -2668.948749
ORTHOMCL3659	 -2807.082484	 -2808.166435
ORTHOMCL4139	 -2084.260473	 -2084.446782
ORTHOMCL4368	 -2726.061125	 -2726.427429
ORTHOMCL3486	 -1371.526403	 -1375.484589
ORTHOMCL3791	 -1718.986067	 -1723.407923
ORTHOMCL4457	 -6732.263593	 -6733.245152
ORTHOMCL4734	 -2214.817676	 -2215.149235
ORTHOMCL3761	 -1646.238950	 -1647.601521
ORTHOMCL3337	 -3746.947596	 -3752.135489
ORTHOMCL4207	 -2883.971343	 -2884.679848
ORTHOMCL4117	 -9700.651604	 -9703.591906
ORTHOMCL3629	 -2969.532514	 -2969.665949
ORTHOMCL3932	 -10219.483798	 -10221.192621
ORTHOMCL3773	 -3482.792929	 -3488.252513
ORTHOMCL3529	 -1529.923322	 -1533.042673
ORTHOMCL4932	 -6252.695718	 -6253.101346
ORTHOMCL3330	 -1678.569065	 -1679.659100
ORTHOMCL3313	 -1435.991557	 -1436.020441
ORTHOMCL4200	 -6144.733052	 -6148.020556
ORTHOMCL3278	 -4558.628021	 -4560.006333
ORTHOMCL4067	 -4138.259988	 -4139.128548
ORTHOMCL4253	 -1650.643376	 -1651.615669
ORTHOMCL3293	 -3641.138106	 -3644.555613
ORTHOMCL4920	  -662.918676	  -663.358137
ORTHOMCL3555	 -2841.444261	 -2841.814748
ORTHOMCL3844	 -4696.515752	 -4697.635446
ORTHOMCL3764	 -1613.490273	 -1613.490273
ORTHOMCL4325	 -1366.851708	 -1368.192383
ORTHOMCL4086	 -1909.211212	 -1911.133573
ORTHOMCL4791	 -1464.158256	 -1466.543691
ORTHOMCL4821	 -5633.690496	 -5634.286123
ORTHOMCL4334	 -3160.982479	 -3161.044783
ORTHOMCL4470	 -1809.110280	 -1809.342585
ORTHOMCL4816	 -1789.723781	 -1789.905924
ORTHOMCL3595	 -3834.441996	 -3835.694672
ORTHOMCL3316	 -6300.072123	 -6303.412969
ORTHOMCL4233	 -2214.945030	 -2217.727838
ORTHOMCL3298	 -7389.766864	 -7391.216064
ORTHOMCL4837	 -7615.557082	 -7618.591741
ORTHOMCL4081	 -3348.002883	 -3348.479682
ORTHOMCL4824	 -3229.261760	 -3234.112514
ORTHOMCL3366	 -5458.578567	 -5464.435443
ORTHOMCL3958	 -3251.802050	 -3252.885746
ORTHOMCL4696	  -852.354015	  -857.207360
ORTHOMCL3671	 -1222.358670	 -1222.376776
ORTHOMCL4338	 -3907.313485	 -3907.700732
ORTHOMCL4482	 -1482.323919	 -1482.971004
ORTHOMCL3318	 -1690.453345	 -1691.697027
ORTHOMCL3446	 -13431.876635	 -13447.605655
ORTHOMCL3518	 -8921.606385	 -8926.652587
ORTHOMCL4068	 -2543.131686	 -2543.673929
ORTHOMCL4651	 -2186.744487	 -2188.455987
ORTHOMCL4646	 -1458.692209	 -1462.747334
ORTHOMCL4197	 -4636.715936	 -4641.251956
ORTHOMCL4373	 -3870.380118	 -3872.035298
ORTHOMCL3327	 -2780.717689	 -2783.969683
ORTHOMCL5002	 -8910.470722	 -8914.108055
ORTHOMCL3419	 -5556.448077	 -5557.450498
ORTHOMCL4169	  -969.587093	  -969.684454
ORTHOMCL3324	 -1944.167703	 -1944.216655
ORTHOMCL4121	 -1240.340063	 -1242.132348
ORTHOMCL4840	 -1176.473056	 -1181.168903
ORTHOMCL4322	 -1904.623169	 -1905.662634
ORTHOMCL3830	 -4224.030562	 -4230.890010
ORTHOMCL3269	 -2937.298649	 -2938.333537
ORTHOMCL3714	 -9482.831239	 -9507.823005
ORTHOMCL3611	 -3895.641275	 -3900.572011
ORTHOMCL3495	 -2691.362288	 -2691.683206
ORTHOMCL3696	 -2145.798645	 -2145.955345
ORTHOMCL4489	 -1648.707416	 -1649.443766
ORTHOMCL4057	 -1101.078000	 -1101.644070
ORTHOMCL3806	 -2611.201609	 -2612.354877
ORTHOMCL3368	 -6087.722720	 -6088.074160
ORTHOMCL3235	 -2727.696848	 -2728.063295
ORTHOMCL4644	 -8665.819140	 -8669.199512
ORTHOMCL4137	 -10608.236531	 -10608.805435
ORTHOMCL3236	 -3409.268974	 -3414.368862
ORTHOMCL3698	 -1863.988426	 -1866.865470
ORTHOMCL3808	 -1975.442844	 -1976.591131
ORTHOMCL3583	 -1977.334452	 -1977.635272
ORTHOMCL4548	 -14077.061505	 -14080.900483
ORTHOMCL4050	  -286.251496	  -286.251496
ORTHOMCL5023	 -2530.502270	 -2534.174748
ORTHOMCL3336	 -5715.882345	 -5716.825454
ORTHOMCL4329	 -1823.732360	 -1824.230567
ORTHOMCL3802	 -4515.464798	 -4516.049345
ORTHOMCL4850	 -3221.437088	 -3221.695068
ORTHOMCL4661	 -2330.920593	 -2331.721759
ORTHOMCL4367	 -9139.008223	 -9149.849576
ORTHOMCL3233	 -1190.649963	 -1192.148253
ORTHOMCL5011	 -2493.605412	 -2496.942454
ORTHOMCL4963	 -1356.346370	 -1356.865284
ORTHOMCL3974	 -9048.871061	 -9053.292206
ORTHOMCL3935	 -2002.263536	 -2004.002914
ORTHOMCL3483	 -3481.758370	 -3482.284988
ORTHOMCL4021	 -2561.481970	 -2561.996340
ORTHOMCL3290	 -1568.969834	 -1568.969834
ORTHOMCL3584	 -1373.340212	 -1374.126557
ORTHOMCL3917	 -7842.155100	 -7850.699621
ORTHOMCL4296	 -3384.683616	 -3389.520629
ORTHOMCL4949	 -5566.197475	 -5569.738812
ORTHOMCL3757	 -4516.984742	 -4517.528195
ORTHOMCL4343	 -1915.190846	 -1915.614948
ORTHOMCL4465	  -538.533120	  -539.111528
ORTHOMCL4004	 -1094.333517	 -1094.358576
ORTHOMCL4895	 -6701.617239	 -6703.167036
ORTHOMCL3457	 -19689.272665	 -19714.614215
ORTHOMCL5021	 -1971.848206	 -1972.783107
ORTHOMCL4693	 -8860.602217	 -8845.443248
ORTHOMCL4752	 -3388.975143	 -3390.081841
ORTHOMCL3759	 -3000.885350	 -3004.297580
ORTHOMCL3853	 -4896.298058	 -4897.450488
ORTHOMCL3762	 -3094.999637	 -3096.790460
ORTHOMCL4498	 -1815.973740	 -1816.020977
ORTHOMCL3223	 -2569.550963	 -2571.867581
ORTHOMCL3811	 -3560.377092	 -3562.001097
ORTHOMCL4003	 -1898.305253	 -1898.386961
ORTHOMCL3507	 -8726.123328	 -8728.764797
ORTHOMCL3374	  -647.221231	  -647.386933
ORTHOMCL3335	 -2686.461811	 -2686.461812
ORTHOMCL3534	 -1934.779111	 -1936.335555
ORTHOMCL4569	 -1359.794496	 -1359.805197
ORTHOMCL4293	 -1418.912362	 -1418.915631
ORTHOMCL4559	 -2977.912359	 -2989.453395
ORTHOMCL3640	  -513.517503	  -513.545741
ORTHOMCL4719	 -4006.601039	 -4007.278769
ORTHOMCL3639	 -5220.831712	 -5228.256073
ORTHOMCL4586	 -2977.972802	 -2980.277864
ORTHOMCL5040	 -2470.312487	 -2471.105790
ORTHOMCL4533	 -1991.016551	 -1991.180727
ORTHOMCL3218	 -4427.714593	 -4430.196657
ORTHOMCL4627	 -2176.267872	 -2176.988688
ORTHOMCL3867	 -1153.504594	 -1155.572748
ORTHOMCL3877	 -1956.433866	 -1962.401244
ORTHOMCL4730	  -720.486549	  -720.683376
ORTHOMCL4371	 -7288.727671	 -7294.341162
ORTHOMCL4110	 -6113.805387	 -6115.975098
ORTHOMCL4196	 -3358.080345	 -3363.064503
ORTHOMCL3429	 -8088.399154	 -8088.951905
ORTHOMCL4542	 -4947.293046	 -4951.914932
ORTHOMCL3996	 -4520.284934	 -4523.109443
ORTHOMCL3503	 -4494.952492	 -4500.286793
ORTHOMCL3578	 -4274.173102	 -4278.870528
ORTHOMCL4376	 -4537.646812	 -4537.760755
ORTHOMCL5018	 -5799.071649	 -5802.140719
ORTHOMCL4032	 -4654.873394	 -4655.702607
ORTHOMCL4052	 -1937.643821	 -1938.335662
ORTHOMCL3800	 -3353.072230	 -3353.275190
ORTHOMCL4383	 -2998.684631	 -2998.932991
ORTHOMCL3488	 -2209.187487	 -2210.727806
ORTHOMCL4299	 -1496.066008	 -1497.197207
ORTHOMCL4333	 -3091.322145	 -3091.778755
ORTHOMCL3933	 -3593.820928	 -3599.227056
ORTHOMCL4667	  -749.127966	  -749.723700
ORTHOMCL3431	 -1962.265006	 -1963.611937
ORTHOMCL3570	 -10431.048413	 -10433.069848
ORTHOMCL3746	 -3853.527530	 -3856.082490
ORTHOMCL4327	 -4639.403729	 -4644.062245
ORTHOMCL4083	 -2373.741113	 -2378.249551
ORTHOMCL4922	 -2288.357661	 -2290.271630
ORTHOMCL3328	 -2620.937155	 -2624.058124
ORTHOMCL4144	 -5861.401646	 -5869.395346
ORTHOMCL4675	 -1074.172580	 -1075.177782
ORTHOMCL3748	 -8171.035416	 -8172.623042
ORTHOMCL4456	 -10572.225302	 -10578.237067
ORTHOMCL4474	 -2664.811426	 -2664.888908
ORTHOMCL3720	 -3190.148927	 -3193.816028
ORTHOMCL4952	 -1196.414345	 -1198.607395
ORTHOMCL4241	 -6070.833155	 -6073.325816
ORTHOMCL4776	 -2996.827476	 -2996.827476
ORTHOMCL4783	 -2019.947229	 -2020.766293
ORTHOMCL3655	 -3201.409287	 -3201.409286
ORTHOMCL4604	 -2389.676602	 -2390.878543
ORTHOMCL4249	 -3687.454849	 -3688.354466
ORTHOMCL3286	 -3010.913535	 -3011.435748
ORTHOMCL3617	 -4812.306774	 -4813.898554
ORTHOMCL4317	 -2092.434762	 -2095.327016
ORTHOMCL3362	 -1527.258407	 -1528.054308
ORTHOMCL4993	 -1598.928028	 -1599.629572
ORTHOMCL4061	 -3953.984499	 -3957.275518
ORTHOMCL4919	 -9703.186431	 -9706.296293
ORTHOMCL3622	 -6053.502426	 -6057.197276
ORTHOMCL3556	 -7367.860547	 -7371.006959
ORTHOMCL3754	 -2435.696587	 -2437.176316
ORTHOMCL4754	 -4804.542004	 -4804.542004
ORTHOMCL3681	 -3223.171457	 -3223.187096
ORTHOMCL3880	 -11086.528145	 -11088.243910
ORTHOMCL3897	 -4001.342371	 -4001.388624
ORTHOMCL4546	 -2420.389850	 -2423.726847
ORTHOMCL4921	 -4568.730768	 -4572.151911
ORTHOMCL3468	 -5499.928459	 -5501.723460
ORTHOMCL4839	 -1676.193048	 -1676.527904
ORTHOMCL4860	 -8103.046503	 -8107.806926
ORTHOMCL4692	 -5447.007504	 -5450.802556
ORTHOMCL3460	 -3376.742085	 -3378.140091
ORTHOMCL4114	 -17104.898726	 -17108.300511
ORTHOMCL3273	 -1496.362246	 -1496.526651
ORTHOMCL3220	 -2572.037066	 -2577.465880
ORTHOMCL3380	 -1209.196017	 -1209.196265
ORTHOMCL3838	 -3157.561928	 -3159.709198
ORTHOMCL3552	 -2332.072703	 -2333.046666
ORTHOMCL4328	 -3066.126826	 -3067.811199
ORTHOMCL3445	 -4647.869549	 -4650.749995
ORTHOMCL4794	 -1756.856106	 -1756.883176
ORTHOMCL4618	 -3638.833099	 -3639.192085
ORTHOMCL4540	 -2306.922384	 -2314.501418
ORTHOMCL3295	 -4468.603440	 -4472.235295
ORTHOMCL4134	  -542.771965	  -542.790758
ORTHOMCL4686	 -3141.314357	 -3150.501861
ORTHOMCL4751	 -3926.075111	 -3927.777964
ORTHOMCL4236	 -1458.123849	 -1460.182184
ORTHOMCL4286	 -5091.300382	 -5094.262008
ORTHOMCL3360	  -961.903625	  -962.748935
ORTHOMCL4433	 -1955.214139	 -1955.468722
ORTHOMCL4832	 -1894.113242	 -1896.833379
ORTHOMCL3785	 -2269.388163	 -2273.462490
ORTHOMCL4793	 -8595.034345	 -8595.825495
ORTHOMCL4584	 -2160.812243	 -2163.390802
ORTHOMCL3355	 -3107.354572	 -3112.028110
ORTHOMCL4961	 -3241.970732	 -3242.616764
ORTHOMCL3416	 -2638.836050	 -2641.456436
ORTHOMCL5022	 -6794.914674	 -6797.930497
ORTHOMCL4999	 -1793.373045	 -1795.447588
ORTHOMCL4553	 -3666.310054	 -3669.580617
ORTHOMCL4527	 -5284.442723	 -5283.777483
ORTHOMCL4755	  -865.431987	  -865.498200
ORTHOMCL4437	 -2242.442100	 -2243.290426
ORTHOMCL3928	 -2294.715601	 -2295.709800
ORTHOMCL3950	 -2081.784656	 -2083.155697
ORTHOMCL4104	 -2284.067235	 -2284.677552
ORTHOMCL4277	 -3101.768139	 -3102.208259
ORTHOMCL4597	 -2865.015712	 -2865.015712
ORTHOMCL3455	 -2140.059684	 -2140.407170
ORTHOMCL3854	 -3980.991864	 -3982.824167
ORTHOMCL4830	 -1408.162805	 -1408.599020
ORTHOMCL4275	 -3276.395333	 -3280.229448
ORTHOMCL4155	 -4915.572123	 -4919.262355
ORTHOMCL4624	 -5083.263933	 -5084.846444
ORTHOMCL4517	 -1972.695706	 -1974.093490
ORTHOMCL3588	 -2068.824613	 -2073.605799
ORTHOMCL4251	 -9297.881490	 -9297.974624
ORTHOMCL3737	 -9715.784889	 -9726.626474
ORTHOMCL3743	 -5016.614403	 -5017.565436
