ID	lnL0	lnL1
ORTHOMCL4078	  -357.441831	  -357.441831
ORTHOMCL8585	  -435.816902	  -435.816902
ORTHOMCL4017	 -3881.064708	 -3881.064708
ORTHOMCL3265	  -634.278434	  -634.278434
ORTHOMCL5499	 -2176.779037	 -2176.779037
ORTHOMCL2092	  -754.676364	  -754.676364
ORTHOMCL810	 -2047.482212	 -2047.482211
ORTHOMCL2452	 -3502.403224	 -3502.403224
ORTHOMCL4102	 -1217.949940	 -1217.949940
ORTHOMCL9035	 -4305.358930	 -4305.358930
ORTHOMCL7740	 -3766.544243	 -3766.593673
ORTHOMCL4669	 -3141.831195	 -3141.831195
ORTHOMCL11679	  -638.252689	  -638.252690
ORTHOMCL1797	  -607.475505	  -610.043211
ORTHOMCL9286	 -3277.045837	 -3277.045837
ORTHOMCL2104	 -1099.581168	 -1099.581168
ORTHOMCL9405	 -2420.495478	 -2420.495478
ORTHOMCL8768	 -1654.832379	 -1654.662077
ORTHOMCL7206	 -1748.816036	 -1748.820372
ORTHOMCL9687	 -2469.645744	 -2469.645744
ORTHOMCL9290	  -453.250669	  -453.250669
ORTHOMCL3972	  -930.388488	  -930.388488
ORTHOMCL5449	 -2780.898030	 -2780.898030
ORTHOMCL6380	 -3306.710204	 -3306.710204
ORTHOMCL7449	 -1960.865866	 -1961.078772
ORTHOMCL498	 -5163.086276	 -5163.262408
ORTHOMCL4722	 -3174.553910	 -3178.583657
ORTHOMCL4490	 -1607.973471	 -1607.973471
ORTHOMCL8412	 -1056.752428	 -1056.752428
ORTHOMCL8832	 -1247.237363	 -1247.237363
ORTHOMCL1733	 -2770.396196	 -2770.396196
ORTHOMCL8717	  -773.376678	  -773.381932
ORTHOMCL4063	 -2170.121893	 -2170.121893
ORTHOMCL5356	 -2875.419409	 -2875.419409
ORTHOMCL3905	 -5818.695697	 -5818.695697
ORTHOMCL844	 -3029.211308	 -3029.211312
ORTHOMCL445	 -2353.603376	 -2353.603376
ORTHOMCL9989	 -2971.920822	 -2971.920822
ORTHOMCL4261	 -1491.056650	 -1491.056650
ORTHOMCL8538	 -1666.586335	 -1666.586335
ORTHOMCL2936	 -3564.277076	 -3564.294100
ORTHOMCL3313	  -825.555633	  -826.075161
ORTHOMCL9784	  -886.777966	  -886.777966
ORTHOMCL2338	 -3943.619922	 -3943.620045
ORTHOMCL10117	 -1779.593505	 -1779.593615
ORTHOMCL5568	 -1817.581464	 -1817.581465
ORTHOMCL1757	 -1252.885763	 -1252.885763
ORTHOMCL4806	 -3718.132452	 -3718.132452
ORTHOMCL10067	 -5574.048295	 -5574.048295
ORTHOMCL3455	 -1489.744286	 -1489.744286
ORTHOMCL9759	 -1451.387046	 -1451.695819
ORTHOMCL9684	 -2200.830520	 -2200.830520
ORTHOMCL2786	 -2523.702266	 -2523.702266
ORTHOMCL3444	  -692.079042	  -692.079042
ORTHOMCL2672	  -888.344230	  -888.344230
ORTHOMCL7043	   -67.215515	   -67.215515
ORTHOMCL8998	 -1915.197239	 -1915.197238
ORTHOMCL6142	  -887.325025	  -887.325025
ORTHOMCL8671	 -2333.413301	 -2333.413301
ORTHOMCL2937	 -1474.936809	 -1474.936809
ORTHOMCL3365	 -1434.197757	 -1434.412224
ORTHOMCL1370	 -6436.838200	 -6436.838200
ORTHOMCL4634	 -3050.761467	 -3050.761467
ORTHOMCL1576	 -2081.855350	 -2081.855350
ORTHOMCL8733	  -861.265606	  -861.309483
ORTHOMCL9185	  -762.415181	  -762.420955
ORTHOMCL4495	 -4297.505545	 -4297.505545
ORTHOMCL1736	 -1379.979965	 -1379.979965
ORTHOMCL3988	  -866.850649	  -866.850649
ORTHOMCL9579	  -698.530757	  -698.530757
ORTHOMCL6244	  -779.006337	  -779.017741
ORTHOMCL9227	  -654.687798	  -655.038803
ORTHOMCL5504	 -1567.240045	 -1567.240045
ORTHOMCL11329	 -3521.742627	 -3521.742625
ORTHOMCL3401	 -1927.064179	 -1927.064179
ORTHOMCL5848	 -2051.516307	 -2051.516307
ORTHOMCL5688	 -1075.147060	 -1075.147060
ORTHOMCL7695	 -6344.990573	 -6346.410898
ORTHOMCL9919	 -5880.720015	 -5880.720016
ORTHOMCL6263	 -2527.855788	 -2527.866900
ORTHOMCL9469	 -4208.605910	 -4208.606282
ORTHOMCL4759	 -1904.186371	 -1904.186371
ORTHOMCL1804	 -3474.296435	 -3474.296437
ORTHOMCL3859	  -998.592943	  -998.592943
ORTHOMCL2758	  -372.539168	  -372.539168
ORTHOMCL661	 -2187.773595	 -2188.711923
ORTHOMCL6201	 -1172.397790	 -1172.397790
ORTHOMCL9169	 -2712.225136	 -2712.225136
ORTHOMCL3912	  -324.337445	  -325.885288
ORTHOMCL8410	 -2258.400145	 -2258.400145
ORTHOMCL11405	  -994.873118	  -994.873118
ORTHOMCL4187	  -558.478767	  -558.488672
ORTHOMCL2784	 -3384.086158	 -3384.086158
ORTHOMCL4519	 -1926.745470	 -1926.745470
ORTHOMCL182	 -13963.463286	 -13963.460634
ORTHOMCL9343	 -2452.399864	 -2452.399868
ORTHOMCL5839	 -4951.261771	 -4951.261771
ORTHOMCL2576	 -3006.196250	 -3006.196250
ORTHOMCL1204	 -3383.226136	 -3383.226136
ORTHOMCL1691	 -2224.954466	 -2224.954466
ORTHOMCL9284	 -1140.247078	 -1140.247078
ORTHOMCL2795	 -4097.026589	 -4097.026589
ORTHOMCL3714	 -10693.525158	 -10693.525158
ORTHOMCL9817	  -212.974654	  -212.974654
ORTHOMCL4939	 -3624.799162	 -3624.799162
ORTHOMCL8431	 -1537.578946	 -1541.119072
ORTHOMCL11894	 -1053.503523	 -1053.503522
ORTHOMCL9080	  -358.349759	  -358.349759
ORTHOMCL1818	 -3035.440365	 -3035.440365
ORTHOMCL4904	 -1758.830516	 -1758.830523
ORTHOMCL8460	  -853.219088	  -853.218257
ORTHOMCL9719	 -2712.142687	 -2713.054555
ORTHOMCL8763	 -2034.463276	 -2036.248222
ORTHOMCL4810	 -1330.571882	 -1330.571882
ORTHOMCL5764	  -704.411503	  -706.179138
ORTHOMCL9701	 -2527.780670	 -2527.780665
ORTHOMCL6328	 -1679.154567	 -1679.154567
ORTHOMCL4747	 -3267.405601	 -3267.405599
ORTHOMCL8897	 -2607.043483	 -2607.043483
ORTHOMCL2211	 -1988.196848	 -1988.196848
ORTHOMCL7690	 -1592.682056	 -1592.913213
ORTHOMCL9352	 -2957.552984	 -2957.578703
ORTHOMCL4769	 -3302.854318	 -3302.854318
ORTHOMCL5725	 -1266.571664	 -1266.571664
ORTHOMCL8408	 -1573.950323	 -1573.992916
ORTHOMCL3339	 -1084.728894	 -1084.728894
ORTHOMCL1389	 -4834.992992	 -4835.965486
ORTHOMCL8494	 -2221.250388	 -2222.872271
ORTHOMCL4123	 -2634.547461	 -2634.547461
ORTHOMCL1571	 -4864.585422	 -4864.585422
ORTHOMCL3450	 -2124.623668	 -2124.623668
ORTHOMCL4612	 -1334.857231	 -1334.857232
ORTHOMCL2556	 -4386.452936	 -4386.452936
ORTHOMCL450	 -5383.458754	 -5383.458754
ORTHOMCL9558	 -1681.168135	 -1681.168135
ORTHOMCL11720	 -1076.963330	 -1076.963330
ORTHOMCL4598	 -1636.876846	 -1636.876846
ORTHOMCL4739	  -402.231231	  -402.231231
ORTHOMCL7339	  -577.112319	  -577.112319
ORTHOMCL8436	 -1047.496722	 -1047.496722
ORTHOMCL9890	 -1962.612762	 -1963.067402
ORTHOMCL7583	 -2002.206681	 -2002.206681
ORTHOMCL4247	 -1966.528971	 -1966.528971
ORTHOMCL7411	  -927.332573	  -927.332573
ORTHOMCL8977	 -2515.881808	 -2515.881808
ORTHOMCL6357	 -2346.396957	 -2346.396958
ORTHOMCL4828	 -2723.798272	 -2723.798272
ORTHOMCL6179	 -1900.442597	 -1901.270041
ORTHOMCL7381	 -2235.498803	 -2235.498803
ORTHOMCL4592	 -3459.400054	 -3459.400053
ORTHOMCL9365	 -2483.013499	 -2483.013499
ORTHOMCL9027	 -1576.445924	 -1576.445924
ORTHOMCL5037	 -1841.807552	 -1841.807552
ORTHOMCL863	 -5371.420817	 -5371.420817
ORTHOMCL852	 -4542.699234	 -4542.699234
ORTHOMCL1496	 -2894.135453	 -2894.135453
ORTHOMCL4223	 -2152.302129	 -2152.302129
ORTHOMCL1157	 -4529.507367	 -4529.507368
ORTHOMCL8682	  -988.378485	  -988.378485
ORTHOMCL1947	 -4658.132652	 -4658.131683
ORTHOMCL10056	 -2353.319002	 -2353.319003
ORTHOMCL2770	 -1890.984783	 -1890.984783
ORTHOMCL7531	 -1925.422175	 -1925.422175
ORTHOMCL1161	 -5785.393753	 -5785.393753
ORTHOMCL2535	 -4881.955885	 -4883.748764
ORTHOMCL10012	  -942.997402	  -942.997402
ORTHOMCL8715	 -3323.053405	 -3324.537272
ORTHOMCL3234	 -1145.058754	 -1145.063063
ORTHOMCL6238	 -1130.089669	 -1130.716024
ORTHOMCL2972	 -1972.912651	 -1972.912651
ORTHOMCL720	 -1470.998550	 -1470.998550
ORTHOMCL11911	 -2229.351358	 -2229.579116
ORTHOMCL3923	 -1900.080644	 -1900.080644
ORTHOMCL2524	 -3562.979280	 -3562.979280
ORTHOMCL3726	 -1080.387595	 -1080.387595
ORTHOMCL3656	  -762.597292	  -762.597292
ORTHOMCL765	 -3208.469420	 -3208.469420
ORTHOMCL8809	  -559.446170	  -559.455315
ORTHOMCL8779	 -1565.955859	 -1565.955858
ORTHOMCL9963	  -820.925740	  -820.925740
ORTHOMCL10157	 -1047.014131	 -1047.014131
ORTHOMCL10055	  -487.659065	  -487.658961
ORTHOMCL1620	  -904.217916	  -904.222009
ORTHOMCL7785	  -408.899120	  -408.899120
ORTHOMCL9239	 -3047.169965	 -3047.169965
ORTHOMCL9199	 -2008.539888	 -2008.539888
ORTHOMCL4531	 -1567.980127	 -1567.980127
ORTHOMCL7056	 -2730.364163	 -2730.364162
ORTHOMCL11438	  -749.193110	  -749.207230
ORTHOMCL8983	 -2810.746986	 -2810.884541
ORTHOMCL3727	 -1964.856365	 -1964.880633
ORTHOMCL9267	 -2920.987276	 -2920.987276
ORTHOMCL610	 -3484.557255	 -3484.557255
ORTHOMCL8796	 -2187.353727	 -2187.353727
ORTHOMCL8999	 -2346.092743	 -2346.092747
ORTHOMCL1511	 -2651.899665	 -2651.899665
ORTHOMCL9787	 -3947.542274	 -3949.325327
ORTHOMCL9605	 -4010.941221	 -4010.941221
ORTHOMCL3469	 -1074.309790	 -1074.309790
ORTHOMCL9462	 -1930.670499	 -1930.670499
ORTHOMCL7242	 -3310.390481	 -3310.390481
ORTHOMCL4082	 -1388.686700	 -1388.686700
ORTHOMCL10280	 -2413.023319	 -2412.191660
ORTHOMCL8712	 -4312.082618	 -4312.278949
ORTHOMCL3676	 -1260.149574	 -1260.149574
ORTHOMCL2911	  -873.964641	  -873.964641
ORTHOMCL4430	  -555.915520	  -555.915520
ORTHOMCL464	 -9002.952643	 -9004.078576
ORTHOMCL3816	 -2922.340468	 -2922.340468
ORTHOMCL2187	 -1675.780496	 -1675.780496
ORTHOMCL11686	 -1036.704720	 -1036.704720
ORTHOMCL9221	 -1788.118247	 -1788.406642
ORTHOMCL4642	 -2318.370770	 -2318.411699
ORTHOMCL5412	  -544.593125	  -544.593125
ORTHOMCL9815	          nan	          nan
ORTHOMCL9214	 -3932.031284	 -3932.031284
ORTHOMCL5809	  -779.593970	  -779.593970
ORTHOMCL830	 -3536.520020	 -3536.528839
ORTHOMCL4414	 -2073.994692	 -2073.994692
ORTHOMCL11171	   -70.091517	   -70.091517
ORTHOMCL986	 -6736.836520	 -6736.836520
ORTHOMCL1645	 -2945.356848	 -2945.356848
ORTHOMCL8477	 -1545.936472	 -1545.936472
ORTHOMCL7619	 -2075.642027	 -2075.674312
ORTHOMCL2540	 -3419.991494	 -3419.991494
ORTHOMCL7195	 -1290.903510	 -1290.903510
ORTHOMCL2999	 -2748.793665	 -2748.805578
ORTHOMCL7582	 -1135.061293	 -1136.366379
ORTHOMCL458	 -1609.273198	 -1609.273197
ORTHOMCL1304	 -6430.765516	 -6430.765516
ORTHOMCL1520	 -2933.108746	 -2933.108746
ORTHOMCL2589	 -4373.130535	 -4373.130535
ORTHOMCL3358	 -1460.550686	 -1460.550686
ORTHOMCL1487	 -1849.262804	 -1849.262804
ORTHOMCL8591	 -3015.175885	 -3015.175885
ORTHOMCL8491	 -1250.786486	 -1250.786486
ORTHOMCL7291	 -1721.657466	 -1721.657466
ORTHOMCL7126	  -983.690829	  -983.690829
ORTHOMCL3671	  -688.777454	  -688.777454
ORTHOMCL4640	  -835.864137	  -835.864137
ORTHOMCL7093	 -3206.867512	 -3206.867475
ORTHOMCL6001	 -2157.413124	 -2157.413124
ORTHOMCL1703	 -4489.000604	 -4489.000823
ORTHOMCL9209	 -1087.610550	 -1087.610550
ORTHOMCL3552	 -1692.191970	 -1692.191970
ORTHOMCL7800	    -6.504113	    -6.504113
ORTHOMCL9865	  -992.823996	  -992.834586
ORTHOMCL8864	 -1317.836077	 -1317.836077
ORTHOMCL4083	 -1668.938334	 -1668.938334
ORTHOMCL1588	 -1689.690657	 -1689.690657
ORTHOMCL9655	  -862.915607	  -862.915607
ORTHOMCL2191	 -2637.048274	 -2637.048269
ORTHOMCL9015	 -2437.988763	 -2437.988763
ORTHOMCL778	 -4495.179852	 -4495.179852
ORTHOMCL4692	 -3079.844297	 -3079.844388
ORTHOMCL491	 -1565.487649	 -1565.487649
ORTHOMCL2882	 -1188.365668	 -1188.044696
ORTHOMCL5520	 -1912.833136	 -1912.833133
ORTHOMCL4362	  -391.346441	  -391.346441
ORTHOMCL7150	 -1339.269305	 -1339.269305
ORTHOMCL4064	 -2699.994699	 -2699.994700
ORTHOMCL8749	 -2028.770952	 -2028.770952
ORTHOMCL2354	 -1038.794371	 -1038.794371
ORTHOMCL4551	  -568.935617	  -568.935617
ORTHOMCL7554	 -2544.873753	 -2544.873753
ORTHOMCL3419	 -3881.851616	 -3882.300556
ORTHOMCL2457	  -967.011560	  -967.011560
ORTHOMCL4786	 -2245.177857	 -2245.177857
ORTHOMCL2189	  -766.387359	  -766.387359
ORTHOMCL1920	  -653.287154	  -653.287154
ORTHOMCL4079	  -694.693940	  -694.693940
ORTHOMCL10195	 -1587.903959	 -1587.903949
ORTHOMCL8855	  -860.003640	  -865.641209
ORTHOMCL2334	 -1879.798485	 -1879.798485
ORTHOMCL3808	 -1603.139168	 -1603.139168
ORTHOMCL3873	 -1362.968422	 -1362.968422
ORTHOMCL3521	 -3189.031160	 -3189.031163
ORTHOMCL3630	  -541.556053	  -541.551419
ORTHOMCL8464	 -2168.679422	 -2168.679422
ORTHOMCL3367	 -1873.445561	 -1873.445561
ORTHOMCL10260	 -2450.920655	 -2451.322385
ORTHOMCL6195	 -2316.167850	 -2316.167857
ORTHOMCL5800	 -1949.706749	 -1949.706749
ORTHOMCL9349	 -2142.466553	 -2142.466553
ORTHOMCL9212	 -1216.844001	 -1216.844001
ORTHOMCL4928	 -1000.431775	 -1000.431775
ORTHOMCL4859	 -1547.560611	 -1547.560611
ORTHOMCL5375	  -941.997577	  -941.997576
ORTHOMCL3413	 -2069.549484	 -2069.549484
ORTHOMCL5700	 -1421.223516	 -1421.223516
ORTHOMCL5493	  -553.424241	  -553.424241
ORTHOMCL1640	 -1737.787813	 -1737.787813
ORTHOMCL5012	 -3152.720930	 -3152.827578
ORTHOMCL5733	 -1971.532453	 -1971.532453
ORTHOMCL4000	 -1263.211399	 -1263.212244
ORTHOMCL4152	 -2758.072005	 -2758.072005
ORTHOMCL10190	 -1162.315669	 -1162.596432
ORTHOMCL2762	 -5151.394054	 -5151.394054
ORTHOMCL10188	 -2674.515631	 -2674.609505
ORTHOMCL1632	 -2402.946495	 -2402.946495
ORTHOMCL2793	 -1238.225237	 -1238.225237
ORTHOMCL2502	 -6555.590408	 -6555.590408
ORTHOMCL2900	 -2958.557104	 -2958.557104
ORTHOMCL10132	 -1923.940907	 -1923.940907
ORTHOMCL8694	 -2533.715490	 -2533.715488
ORTHOMCL4740	  -880.906355	  -880.906343
ORTHOMCL6092	 -5097.160646	 -5097.160645
ORTHOMCL8655	  -765.649343	  -765.695974
ORTHOMCL7725	 -1338.721575	 -1338.721575
ORTHOMCL1279	 -1470.779215	 -1470.779215
ORTHOMCL5899	 -3011.781230	 -3011.781230
ORTHOMCL8640	 -1469.375999	 -1469.375999
ORTHOMCL5777	 -1377.722957	 -1378.962342
ORTHOMCL2449	 -1396.399817	 -1396.399817
ORTHOMCL3223	 -1862.742366	 -1862.742366
ORTHOMCL2953	 -3185.645805	 -3185.645805
ORTHOMCL3449	 -3352.082879	 -3352.082879
ORTHOMCL5370	 -2127.723262	 -2127.723508
ORTHOMCL3799	 -8702.912262	 -8702.912262
ORTHOMCL1742	 -1093.609314	 -1093.609314
ORTHOMCL10210	 -4758.767754	 -4762.135553
ORTHOMCL7458	  -616.146228	  -616.146228
ORTHOMCL9110	 -3414.826674	 -3414.826674
ORTHOMCL1208	 -1153.025670	 -1154.872147
ORTHOMCL3993	 -6140.371769	 -6140.371769
ORTHOMCL4978	 -3070.159995	 -3070.159995
ORTHOMCL9321	 -1329.109088	 -1330.600312
ORTHOMCL5869	  -979.496778	  -979.496778
ORTHOMCL3278	 -2484.654462	 -2484.689872
ORTHOMCL1564	 -4192.840380	 -4192.840380
ORTHOMCL3497	 -2087.920113	 -2087.920113
ORTHOMCL1932	  -559.507595	  -559.507595
ORTHOMCL7525	 -3728.701888	 -3729.322337
ORTHOMCL6207	 -1155.643096	 -1155.643096
ORTHOMCL1702	  -810.358929	  -810.358929
ORTHOMCL9509	  -834.041677	  -834.041677
ORTHOMCL3524	  -301.260086	  -301.260086
ORTHOMCL1019	 -4087.255842	 -4087.289688
ORTHOMCL9108	 -1465.087544	 -1466.123233
ORTHOMCL4991	 -5068.348000	 -5068.348000
ORTHOMCL2412	 -1197.249051	 -1197.249053
ORTHOMCL2445	 -2140.565415	 -2140.565415
ORTHOMCL4172	 -1860.348583	 -1860.348583
ORTHOMCL8423	  -401.084246	  -401.133973
ORTHOMCL2886	 -1731.164802	 -1731.164801
ORTHOMCL4301	 -2071.613407	 -2071.613407
ORTHOMCL9913	  -424.911069	  -424.911069
ORTHOMCL6027	 -1839.517211	 -1839.517211
ORTHOMCL9773	 -1940.827727	 -1940.962594
ORTHOMCL9927	 -1618.378313	 -1618.378313
ORTHOMCL9374	 -2812.680892	 -2812.680892
ORTHOMCL8903	 -1625.399631	 -1625.399631
ORTHOMCL1201	 -3143.468871	 -3143.491062
ORTHOMCL9978	 -2641.678622	 -2644.307307
ORTHOMCL1357	 -2366.435745	 -2367.176922
ORTHOMCL2271	 -2508.722259	 -2508.722259
ORTHOMCL3465	 -2977.816297	 -2977.816297
ORTHOMCL7588	 -2351.794407	 -2353.796669
ORTHOMCL6008	  -974.101166	  -978.085855
ORTHOMCL9753	  -908.721058	  -908.721058
ORTHOMCL5464	  -979.508312	  -979.508312
ORTHOMCL2909	 -2568.286986	 -2568.288040
ORTHOMCL8995	 -4455.669555	 -4455.669555
ORTHOMCL3991	 -1781.018371	 -1781.018371
ORTHOMCL4892	 -1072.879381	 -1073.156123
ORTHOMCL4752	 -2186.300731	 -2186.300731
ORTHOMCL3515	 -1508.662807	 -1508.662807
ORTHOMCL2685	 -4069.931946	 -4070.008271
ORTHOMCL1913	 -2973.357748	 -2973.357756
ORTHOMCL9562	 -1975.972550	 -1975.972550
ORTHOMCL10032	  -712.173638	  -713.668626
ORTHOMCL9126	 -1527.090137	 -1529.014501
ORTHOMCL5614	 -1071.572028	 -1072.024392
ORTHOMCL1574	 -1896.830350	 -1896.830350
ORTHOMCL4006	 -1893.838782	 -1893.838782
ORTHOMCL5570	 -1313.549173	 -1313.549173
ORTHOMCL9905	 -2611.123016	 -2611.157659
ORTHOMCL10165	  -792.768263	  -792.768263
ORTHOMCL2583	 -1413.098565	 -1413.098565
ORTHOMCL7669	  -777.145914	  -777.145914
ORTHOMCL6190	  -154.751399	  -156.933423
ORTHOMCL9641	 -2422.762695	 -2422.762695
ORTHOMCL9220	 -1366.393926	 -1368.386560
ORTHOMCL9424	 -1212.646192	 -1212.646192
ORTHOMCL5746	 -2314.911403	 -2314.911403
ORTHOMCL8685	 -1394.359981	 -1394.359981
ORTHOMCL9372	 -1644.828264	 -1644.828725
ORTHOMCL5958	  -790.700052	  -791.074090
ORTHOMCL7054	 -1857.330057	 -1857.330057
ORTHOMCL7331	 -1168.419136	 -1168.419136
ORTHOMCL4973	 -6674.457889	 -6674.457889
ORTHOMCL9175	 -2493.990457	 -2493.990457
ORTHOMCL3628	 -1424.130701	 -1424.130701
ORTHOMCL8871	  -613.081357	  -613.081357
ORTHOMCL7691	 -2846.172088	 -2846.172089
ORTHOMCL416	 -3043.545220	 -3043.545220
ORTHOMCL6101	 -1809.572252	 -1809.572250
ORTHOMCL10129	  -492.572383	  -492.700587
ORTHOMCL3890	 -1133.034488	 -1133.034488
ORTHOMCL6007	 -2227.682278	 -2227.682278
ORTHOMCL3992	 -2140.105887	 -2140.105887
ORTHOMCL11906	  -480.203644	  -480.203644
ORTHOMCL7821	 -3795.744926	 -3795.744926
ORTHOMCL5945	 -1226.934346	 -1226.934346
ORTHOMCL3654	  -525.893147	  -525.893147
ORTHOMCL3347	  -491.620060	  -492.163235
ORTHOMCL2736	 -4035.486086	 -4035.486086
ORTHOMCL4656	 -2143.683214	 -2143.683214
ORTHOMCL8546	 -3725.038412	 -3725.038410
ORTHOMCL5619	 -1670.704163	 -1670.704163
ORTHOMCL3422	 -1325.141046	 -1325.141046
ORTHOMCL4364	 -1883.795132	 -1883.799355
ORTHOMCL8759	 -4001.618003	 -4001.618003
ORTHOMCL4766	 -6341.996450	 -6341.996450
ORTHOMCL1193	  -915.677849	  -915.677849
ORTHOMCL3336	 -3852.376027	 -3852.376029
ORTHOMCL3553	 -1554.047886	 -1554.047886
ORTHOMCL3275	  -926.163929	  -926.163929
ORTHOMCL9892	 -1898.785313	 -1902.809750
ORTHOMCL9972	  -947.663411	  -947.663411
ORTHOMCL5366	 -1390.609924	 -1390.609924
ORTHOMCL5970	 -1852.265105	 -1852.265105
ORTHOMCL6024	 -2455.624208	 -2455.624208
ORTHOMCL8952	 -2150.152579	 -2150.152579
ORTHOMCL9750	 -3632.083947	 -3632.493166
ORTHOMCL7152	 -1111.814633	 -1111.814633
ORTHOMCL8500	 -1267.325766	 -1267.325766
ORTHOMCL4976	 -2356.719592	 -2356.719592
ORTHOMCL3863	 -1799.703088	 -1799.790751
ORTHOMCL3592	 -1838.180823	 -1838.183892
ORTHOMCL9484	 -2169.422277	 -2169.422276
ORTHOMCL6064	 -1184.677095	 -1184.677095
ORTHOMCL4382	 -1894.665983	 -1898.849138
ORTHOMCL9539	 -1466.538800	 -1466.538800
ORTHOMCL3333	 -1925.128805	 -1925.128803
ORTHOMCL9376	 -1662.581814	 -1662.581814
ORTHOMCL1923	  -472.813405	  -473.588336
ORTHOMCL2335	 -1435.816736	 -1435.816736
ORTHOMCL7208	 -4051.703567	 -4051.703567
ORTHOMCL3409	  -471.644745	  -471.644745
ORTHOMCL4236	 -1082.784871	 -1087.190098
ORTHOMCL2831	 -3909.226336	 -3909.226336
ORTHOMCL9656	 -1495.600757	 -1496.417284
ORTHOMCL8872	 -2032.911195	 -2032.947286
ORTHOMCL578	 -9014.890466	 -9014.890466
ORTHOMCL9832	 -2599.418968	 -2599.418968
ORTHOMCL4425	 -2349.081257	 -2349.081257
ORTHOMCL8795	  -589.740426	  -589.740426
ORTHOMCL3416	 -1676.591580	 -1676.591576
ORTHOMCL325	 -2137.760293	 -2137.760293
ORTHOMCL8754	 -4358.977990	 -4358.977990
ORTHOMCL8816	    -9.235236	    -9.235194
ORTHOMCL9590	 -4092.764429	 -4092.764429
ORTHOMCL2867	 -1744.950258	 -1744.950258
ORTHOMCL9931	 -2145.790380	 -2145.790380
ORTHOMCL2182	 -3071.868152	 -3071.868152
ORTHOMCL7490	 -2098.698654	 -2098.698654
ORTHOMCL8798	 -1616.138973	 -1616.138973
ORTHOMCL4404	 -3323.976924	 -3323.976924
ORTHOMCL1154	 -1120.301989	 -1120.301985
ORTHOMCL2479	 -4822.742740	 -4826.006039
ORTHOMCL3933	 -2100.229480	 -2100.229479
ORTHOMCL2787	 -1028.469005	 -1028.469005
ORTHOMCL6038	 -1228.388178	 -1228.388178
ORTHOMCL11951	 -1802.810514	 -1802.810514
ORTHOMCL2265	 -2533.472789	 -2534.066714
ORTHOMCL6367	  -349.314838	  -349.314838
ORTHOMCL1060	 -3312.282267	 -3312.282267
ORTHOMCL11244	  -986.687258	  -986.687258
ORTHOMCL4736	 -3881.544724	 -3881.544724
ORTHOMCL9507	 -1713.904297	 -1713.904297
ORTHOMCL9225	 -1617.928407	 -1617.928407
ORTHOMCL3731	 -1869.373163	 -1869.373163
ORTHOMCL4566	  -155.865957	  -155.866016
ORTHOMCL4117	 -4874.542934	 -4874.542934
ORTHOMCL2513	  -533.321509	  -533.321509
ORTHOMCL5985	 -2097.797375	 -2097.797375
ORTHOMCL3462	 -1173.914788	 -1173.914788
ORTHOMCL8506	 -2242.339447	 -2242.339447
ORTHOMCL9861	 -1194.453772	 -1194.453772
ORTHOMCL2475	 -3010.589084	 -3010.589084
ORTHOMCL1183	 -2158.985688	 -2159.011072
ORTHOMCL828	  -753.152956	  -753.152956
ORTHOMCL3407	 -2040.169808	 -2040.169808
ORTHOMCL2835	 -2429.179495	 -2429.179495
ORTHOMCL3528	 -1915.039423	 -1915.039423
ORTHOMCL5778	 -1330.586369	 -1330.586369
ORTHOMCL4442	 -1407.152754	 -1407.152755
ORTHOMCL9489	 -1024.675577	 -1024.675577
ORTHOMCL9138	 -1232.575929	 -1232.575929
ORTHOMCL5978	 -1302.222094	 -1302.222094
ORTHOMCL6345	 -1745.126711	 -1745.126711
ORTHOMCL4087	 -1867.425972	 -1867.428519
ORTHOMCL2198	 -3015.235472	 -3015.235472
ORTHOMCL8452	 -3618.470709	 -3618.470709
ORTHOMCL4622	 -1954.123816	 -1954.123816
ORTHOMCL9417	 -2988.754974	 -2988.754974
ORTHOMCL2598	 -3033.761116	 -3034.059365
ORTHOMCL6236	  -295.491279	  -295.491279
ORTHOMCL9727	 -1367.791279	 -1370.495374
ORTHOMCL1790	  -750.980046	  -750.980046
ORTHOMCL5661	  -637.520324	  -637.520324
ORTHOMCL506	 -3241.184965	 -3241.420750
ORTHOMCL4999	 -2877.020995	 -2877.020995
ORTHOMCL1155	 -2556.099044	 -2556.099044
ORTHOMCL6285	 -2577.987225	 -2577.987225
ORTHOMCL3259	 -1513.271104	 -1513.271104
ORTHOMCL2331	 -2159.854646	 -2159.854646
ORTHOMCL2812	 -5945.333016	 -5945.333016
ORTHOMCL2945	 -1822.430628	 -1822.430628
ORTHOMCL2200	  -890.423923	  -890.423923
ORTHOMCL10034	  -777.494355	  -777.494355
ORTHOMCL6297	  -511.478155	  -512.014273
ORTHOMCL8608	 -4591.410525	 -4591.409895
ORTHOMCL4181	  -760.472788	  -759.060162
ORTHOMCL5446	 -2067.940130	 -2069.720614
ORTHOMCL8857	 -3386.056841	 -3387.581009
ORTHOMCL11499	 -1242.380453	 -1242.380453
ORTHOMCL9079	 -2372.077968	 -2372.077968
ORTHOMCL7698	 -8675.857915	 -8675.857915
ORTHOMCL5648	 -1926.199656	 -1926.231637
ORTHOMCL6275	  -624.953985	  -624.953985
ORTHOMCL4856	 -2178.395792	 -2178.526442
ORTHOMCL9582	 -1425.402237	 -1427.919187
ORTHOMCL5610	 -1658.088504	 -1658.088504
ORTHOMCL1945	 -2092.405200	 -2092.405200
ORTHOMCL8569	  -885.746729	  -885.746729
