ID	lnL0	lnL1
ORTHOMCL4738	 -1164.568163	 -1164.568169
ORTHOMCL4493	 -6360.702633	 -6360.702633
ORTHOMCL3829	  -898.299904	  -898.299904
ORTHOMCL3788	 -6642.153130	 -6642.153130
ORTHOMCL3619	 -3147.578944	 -3147.578944
ORTHOMCL4480	 -5267.451382	 -5267.451382
ORTHOMCL4388	 -3499.840848	 -3499.840873
ORTHOMCL4923	 -1122.648219	 -1122.648219
ORTHOMCL4062	 -7826.879144	 -7826.879144
ORTHOMCL3554	 -2764.103980	 -2764.103980
ORTHOMCL3482	 -1739.601670	 -1739.601670
ORTHOMCL3494	 -4238.202613	 -4238.202613
ORTHOMCL4542	 -4944.440368	 -4944.440368
ORTHOMCL4566	   -12.975101	   -13.148063
ORTHOMCL4106	 -2947.786302	 -2947.786302
ORTHOMCL3620	 -2851.167323	 -2851.167323
ORTHOMCL3996	 -4529.798914	 -4529.798914
ORTHOMCL3380	 -1209.209425	 -1209.209425
ORTHOMCL3960	 -8720.211341	 -8720.211341
ORTHOMCL4059	 -3632.358066	 -3632.358066
ORTHOMCL3978	 -2796.715943	 -2796.715943
ORTHOMCL4856	 -2853.538110	 -2853.538110
ORTHOMCL3932	 -10260.719141	 -10260.716771
ORTHOMCL3750	  -967.440021	  -967.440021
ORTHOMCL3876	 -3382.570264	 -3382.570264
ORTHOMCL5043	 -3510.378450	 -3510.378450
ORTHOMCL3250	 -3057.095344	 -3057.095344
ORTHOMCL3739	 -8325.011184	 -8325.011184
ORTHOMCL4848	 -4634.224336	 -4634.224336
ORTHOMCL4821	 -5643.453608	 -5643.453608
ORTHOMCL3449	 -6206.844914	 -6206.844914
ORTHOMCL4257	 -5399.359235	 -5398.694122
ORTHOMCL4069	 -4479.763903	 -4479.763903
ORTHOMCL5036	 -2722.990118	
ORTHOMCL4819	 -4672.142456	 -4672.142456
ORTHOMCL3461	 -4397.547562	 -4397.547562
ORTHOMCL4314	  -976.575828	  -976.575828
ORTHOMCL4056	 -4253.783314	 -4253.783314
ORTHOMCL3319	 -1925.046110	 -1924.915411
ORTHOMCL4849	 -4479.547353	 -4479.547353
ORTHOMCL4579	 -3860.129493	 -3860.129493
ORTHOMCL3256	 -3736.927512	 -3736.927512
ORTHOMCL4605	 -2953.359482	 -2952.451944
ORTHOMCL4064	 -5024.776800	 -5024.776800
ORTHOMCL4499	 -4759.239273	 -4759.239042
ORTHOMCL4328	 -3075.938337	 -3075.938337
ORTHOMCL4086	 -1915.355106	 -1915.355106
ORTHOMCL4954	 -5038.819928	 -5038.819928
ORTHOMCL3795	 -1356.150102	 -1355.799948
ORTHOMCL4309	 -2473.792736	 -2473.792736
ORTHOMCL4160	 -2214.570239	 -2214.570239
ORTHOMCL3522	 -2828.900200	 -2828.900200
ORTHOMCL3232	 -2953.027523	 -2953.027523
ORTHOMCL4042	 -1091.128588	 -1091.128588
ORTHOMCL4478	  -253.069279	  -251.478068
ORTHOMCL3729	 -2745.827886	 -2745.827886
ORTHOMCL3588	 -2092.662002	 -2092.662002
ORTHOMCL3295	 -3396.946543	 -3396.946543
ORTHOMCL4216	 -4530.898477	 -4530.898477
ORTHOMCL4662	 -4776.731216	 -4776.731216
ORTHOMCL4095	  -961.201661	  -961.201661
ORTHOMCL4596	 -1585.053885	 -1585.053885
ORTHOMCL3823	 -2536.274339	 -2536.274339
ORTHOMCL3485	 -7258.071777	 -7254.654014
ORTHOMCL4108	 -2181.796753	 -2181.796753
ORTHOMCL4430	  -961.857434	  -961.857434
ORTHOMCL4503	  -830.485818	  -830.485818
ORTHOMCL3282	 -1712.618758	 -1712.618867
ORTHOMCL4227	 -5909.152350	 -5909.152350
ORTHOMCL3330	 -1674.434665	 -1674.434665
ORTHOMCL3626	  -542.999946	  -542.999946
ORTHOMCL4636	 -4128.343344	 -4128.343344
ORTHOMCL4887	 -6685.208116	 -6685.208116
ORTHOMCL3493	 -2818.754257	 -2818.754257
ORTHOMCL3595	 -3840.669219	 -3840.669219
ORTHOMCL3676	 -2231.681626	 -2231.681626
ORTHOMCL4283	 -5439.545280	 -5439.545280
ORTHOMCL3748	 -8160.071887	 -8160.071887
ORTHOMCL3757	 -4514.293860	 -4514.293860
ORTHOMCL3930	 -7119.605432	 -7119.605432
ORTHOMCL3600	 -1816.388031	 -1814.707339
ORTHOMCL3322	 -3427.905150	 -3427.905150
ORTHOMCL3643	 -6110.037006	 -6110.037006
ORTHOMCL3384	 -3845.050725	 -3845.050725
ORTHOMCL3827	 -3369.503105	 -3367.654005
ORTHOMCL4497	 -3255.400892	 -3255.400892
ORTHOMCL4087	 -3827.913859	 -3825.073663
ORTHOMCL3673	 -2956.372353	 -2956.372353
ORTHOMCL3441	 -2515.555559	 -2517.771190
ORTHOMCL3881	 -1465.319291	 -1465.319291
ORTHOMCL4581	 -2841.466567	 -2841.466567
ORTHOMCL3227	 -2943.419704	 -2943.419704
ORTHOMCL4439	  -706.392335	  -706.392335
ORTHOMCL3316	 -6305.027937	 -6305.027937
ORTHOMCL4311	 -3140.628958	 -3140.628958
ORTHOMCL3637	 -1611.325840	 -1611.325840
ORTHOMCL4021	 -2565.110080	 -2565.110080
ORTHOMCL4007	 -3005.406053	 -3005.406053
ORTHOMCL4597	 -2860.937527	 -2860.937527
ORTHOMCL4533	 -1996.368669	 -1996.368669
ORTHOMCL4589	 -3664.928209	 -3664.928209
ORTHOMCL3264	 -3169.867211	 -3169.802609
ORTHOMCL4372	 -1733.113794	 -1733.113794
ORTHOMCL3857	 -3782.640590	 -3782.640590
ORTHOMCL5045	 -3899.544792	 -3899.544792
ORTHOMCL4479	 -2552.499964	 -2552.499964
ORTHOMCL3358	 -2108.345584	 -2108.345584
ORTHOMCL3648	  -865.636475	  -865.636475
ORTHOMCL4471	 -1124.577709	 -1124.577709
ORTHOMCL3838	 -3145.042532	 -3145.042532
ORTHOMCL4029	 -3679.590886	 -3679.590886
ORTHOMCL4138	 -7045.057757	 -7045.174248
ORTHOMCL4470	 -1804.875119	 -1804.875119
ORTHOMCL4410	 -1439.635036	 -1439.424912
ORTHOMCL4724	 -1484.491734	 -1484.491734
ORTHOMCL5029	 -5552.478963	 -5552.478963
ORTHOMCL3646	 -2340.384245	 -2340.384245
ORTHOMCL3491	 -1994.614379	 -1994.614379
ORTHOMCL4158	 -5382.338977	 -5377.637464
ORTHOMCL4618	 -3644.717020	 -3644.717020
ORTHOMCL4875	 -5973.607528	 -5973.607527
ORTHOMCL4691	 -6267.434860	 -6267.472108
ORTHOMCL4791	 -1464.235339	 -1464.235339
ORTHOMCL4488	 -2871.970150	 -2871.970150
ORTHOMCL3496	 -2116.375695	 -2116.375695
ORTHOMCL4929	 -4400.082734	 -4400.082734
ORTHOMCL3754	 -2440.121279	 -2440.121279
ORTHOMCL4912	 -1451.635200	 -1451.635200
ORTHOMCL4650	  -888.031346	  -888.030931
ORTHOMCL3422	 -2537.687553	 -2537.687553
ORTHOMCL4477	 -2914.049458	 -2914.049460
ORTHOMCL4830	 -1413.145838	 -1413.145838
ORTHOMCL3723	 -3038.373545	 -3039.562985
ORTHOMCL3999	  -812.330730	  -812.330730
ORTHOMCL3911	 -3171.319382	 -3169.939106
ORTHOMCL4077	 -7422.152910	 -7422.152911
ORTHOMCL4432	 -2723.487477	 -2723.487477
ORTHOMCL4350	 -1599.350377	 -1599.350377
ORTHOMCL3571	 -3915.156981	 -3915.156981
ORTHOMCL4601	 -1252.714142	 -1252.714142
ORTHOMCL4431	 -4510.912013	 -4510.912013
ORTHOMCL4909	 -12460.406324	 -12460.406324
ORTHOMCL5023	 -2507.109062	 -2507.109060
ORTHOMCL3887	 -2650.458525	 -2650.458525
ORTHOMCL3431	 -1970.943271	 -1970.943271
ORTHOMCL3577	 -3091.464304	 -3091.464304
ORTHOMCL4111	 -2985.928581	 -2985.928581
ORTHOMCL4181	  -789.239267	  -789.239266
ORTHOMCL3653	 -5816.280026	 -5816.280026
ORTHOMCL3837	 -1190.686607	 -1190.686607
ORTHOMCL3403	 -4655.836269	 -4655.836269
ORTHOMCL4367	 -9167.957603	 -9167.957603
ORTHOMCL3818	  -814.448525	  -814.448525
ORTHOMCL4412	 -5657.070358	 -5657.070358
ORTHOMCL4222	 -2324.035231	 -2324.035231
ORTHOMCL4805	 -3727.728465	 -3727.728465
ORTHOMCL3415	 -4077.456051	 -4077.456051
ORTHOMCL3213	 -5426.225659	 -5426.225659
ORTHOMCL4930	 -1731.619682	 -1731.619682
ORTHOMCL4686	 -3164.779012	 -3164.779012
ORTHOMCL4834	 -2777.950536	 -2777.950536
ORTHOMCL3860	 -3390.523266	 -3390.523266
ORTHOMCL3304	 -1639.092030	 -1639.092030
ORTHOMCL4733	 -2958.488430	 -2958.488430
ORTHOMCL4099	 -3761.413867	 -3761.413867
ORTHOMCL3515	 -2435.426765	 -2435.426765
ORTHOMCL4255	 -1638.863661	 -1638.863661
ORTHOMCL4198	 -13947.640202	 -13947.640202
ORTHOMCL3936	 -3749.221864	 -3749.221864
ORTHOMCL3834	 -4005.323780	 -4005.323780
ORTHOMCL3589	 -2105.937340	 -2105.937340
ORTHOMCL3948	 -2232.120185	 -2232.120185
ORTHOMCL3391	 -2610.515774	 -2610.515774
ORTHOMCL4812	 -1439.256202	 -1439.256202
ORTHOMCL4745	 -6060.236177	 -6060.236177
ORTHOMCL4449	 -3710.716179	 -3710.716217
ORTHOMCL4540	 -2303.121254	 -2303.121254
ORTHOMCL3782	 -1784.102496	 -1784.102496
ORTHOMCL4710	 -7075.308620	 -7075.308620
ORTHOMCL3855	 -1082.413381	 -1080.785429
ORTHOMCL4729	 -2772.165414	 -2772.165414
ORTHOMCL4783	 -2018.239057	 -2018.239057
ORTHOMCL4968	 -3619.275893	 -3619.275893
ORTHOMCL3594	 -3824.474253	 -3824.474157
ORTHOMCL4163	 -5517.021043	 -5517.021043
ORTHOMCL3460	 -3369.785709	 -3369.785709
ORTHOMCL4651	 -2190.844767	 -2190.844767
ORTHOMCL3871	 -6475.500682	 -6475.500682
ORTHOMCL4242	 -3681.026684	 -3681.026684
ORTHOMCL4769	 -5346.400645	 -5346.415883
ORTHOMCL3743	 -5031.831478	 -5031.831478
ORTHOMCL4261	 -2962.078106	 -2962.078106
ORTHOMCL4378	 -8531.510906	 -8531.510906
ORTHOMCL3567	 -2701.634114	 -2701.634114
ORTHOMCL3263	 -2979.088378	 -2978.679202
ORTHOMCL3625	 -2811.687614	 -2811.687614
ORTHOMCL4306	 -4930.994403	 -4930.994403
ORTHOMCL4886	 -2823.968446	 -2823.968446
ORTHOMCL3512	 -6764.571619	 -6764.571619
ORTHOMCL4666	 -2561.726874	 -2561.726875
ORTHOMCL4673	 -3123.002724	 -3123.002724
ORTHOMCL4321	 -1665.724114	 -1665.724114
ORTHOMCL3298	 -7393.517379	 -7393.517379
ORTHOMCL3656	 -1216.385015	 -1216.385015
ORTHOMCL4561	  -746.002930	  -746.002930
ORTHOMCL3853	 -4909.239440	 -4909.239440
ORTHOMCL3981	 -7656.550319	 -7656.550319
ORTHOMCL3284	 -1907.786298	 -1907.786385
ORTHOMCL4050	  -286.251496	  -286.251496
ORTHOMCL4995	 -4789.884705	 -4789.884705
ORTHOMCL4002	 -1511.002792	 -1511.002792
ORTHOMCL4031	  -552.985330	  -552.985323
ORTHOMCL3214	 -12861.089306	 -12861.089306
ORTHOMCL3327	 -2785.760090	 -2785.760090
ORTHOMCL4392	 -2710.846370	 -2710.846370
ORTHOMCL5026	 -2244.662982	 -2244.662982
ORTHOMCL4576	 -8314.951026	 -8314.951026
ORTHOMCL4332	 -1782.377867	 -1782.377867
ORTHOMCL4234	 -2306.809710	 -2306.809709
ORTHOMCL3367	 -2476.411760	 -2476.411759
ORTHOMCL3721	 -5772.659099	 -5772.659099
ORTHOMCL4291	 -2745.951491	 -2745.951491
ORTHOMCL3852	 -2390.471226	 -2390.471226
ORTHOMCL4592	 -5883.756575	 -5883.756575
ORTHOMCL3369	 -2220.714351	 -2220.714347
ORTHOMCL3425	 -8931.531765	 -8931.531765
ORTHOMCL4063	 -3686.183218	 -3686.183218
ORTHOMCL4121	 -1243.664168	 -1243.664168
ORTHOMCL4249	 -3684.939462	 -3684.939462
ORTHOMCL4197	 -4641.691145	 -4641.691145
ORTHOMCL3712	 -4130.050269	 -4130.050286
ORTHOMCL4339	 -2200.636996	 -2200.637481
ORTHOMCL3915	 -3521.595501	 -3521.595501
ORTHOMCL3749	 -4624.394929	 -4624.394929
ORTHOMCL4708	 -5016.643914	 -5014.714774
ORTHOMCL4861	 -3985.425990	 -3981.238832
ORTHOMCL3943	 -4294.425200	 -4294.425200
ORTHOMCL3599	 -7046.871964	 -7046.871964
ORTHOMCL3789	 -2166.703900	 -2160.317582
ORTHOMCL4617	 -1690.344889	 -1690.344889
ORTHOMCL3640	  -513.782534	  -512.693748
ORTHOMCL4165	 -1384.521461	 -1384.521461
ORTHOMCL4948	 -5417.827746	 -5417.827746
ORTHOMCL4572	 -3942.744185	 -3942.744185
ORTHOMCL4888	 -3261.107600	 -3261.107600
ORTHOMCL3658	 -6948.416344	 -6948.416344
ORTHOMCL4858	 -4021.163761	 -4021.163761
ORTHOMCL4253	 -1656.431392	 -1656.431392
ORTHOMCL4126	 -5784.321847	 -5784.321847
ORTHOMCL3863	 -3419.303433	 -3419.303433
ORTHOMCL4544	 -3543.905316	 -3543.905316
ORTHOMCL4144	 -5870.368062	 -5870.368062
ORTHOMCL4628	  -868.535932	  -869.607058
ORTHOMCL4397	 -2571.925497	 -2571.925497
ORTHOMCL4338	 -3930.991732	 -3929.290152
ORTHOMCL4615	 -6495.567450	 -6495.567450
ORTHOMCL4682	 -1183.000902	 -1183.000902
ORTHOMCL4239	 -3906.010229	 -3906.010229
ORTHOMCL3293	 -3652.739263	 -3652.739263
ORTHOMCL3751	 -1312.861177	 -1312.050297
ORTHOMCL3339	 -2035.498154	 -2035.498154
ORTHOMCL3690	 -2604.786005	 -2604.831340
ORTHOMCL4015	 -2379.471204	 -2379.471204
ORTHOMCL3340	 -2294.432607	 -2294.432607
ORTHOMCL3471	 -3087.337831	 -3085.014431
ORTHOMCL3792	 -3406.892367	 -3406.892367
ORTHOMCL5031	 -4899.694891	 -4899.694891
ORTHOMCL4588	 -9091.152813	 -9091.125323
ORTHOMCL4722	 -6802.233643	 -6798.434961
ORTHOMCL3905	 -10563.655918	 -10563.655918
ORTHOMCL4862	 -2860.876895	 -2860.876886
ORTHOMCL3935	 -2009.815829	 -2009.815829
ORTHOMCL4743	 -5724.491776	 -5724.491776
ORTHOMCL3664	 -1768.779564	 -1768.779564
ORTHOMCL4817	 -1598.383687	 -1598.383687
ORTHOMCL4139	 -2085.644549	 -2085.644549
ORTHOMCL4926	 -2005.600200	 -2005.600200
ORTHOMCL3655	 -3198.833760	 -3198.833749
ORTHOMCL4629	 -5507.533074	 -5507.533074
ORTHOMCL3642	 -2255.383210	 -2255.367159
ORTHOMCL4582	 -3141.728426	 -3141.728426
ORTHOMCL3717	 -6906.878053	 -6906.878053
ORTHOMCL4694	 -4699.377304	 -4699.377304
ORTHOMCL4517	 -1984.107839	 -1984.110688
ORTHOMCL4515	 -2299.617590	 -2303.561528
ORTHOMCL4653	 -1318.096862	 -1318.096862
ORTHOMCL3533	 -5666.273018	 -5666.273018
ORTHOMCL4348	  -850.188248	  -850.158273
ORTHOMCL3239	 -1930.037311	 -1930.037311
ORTHOMCL3616	 -2825.593038	 -2825.593038
ORTHOMCL3681	 -3223.343747	 -3223.343747
ORTHOMCL3276	 -7008.666861	 -7008.666861
ORTHOMCL3303	 -1938.431872	 -1938.431872
ORTHOMCL4928	 -1737.056228	 -1737.056228
ORTHOMCL4978	 -5412.355306	 -5412.355306
ORTHOMCL4147	  -747.359722	  -747.380291
ORTHOMCL3926	 -2574.687832	 -2574.687832
ORTHOMCL4840	 -1186.591510	 -1186.591510
ORTHOMCL4777	 -4826.109920	 -4826.109920
ORTHOMCL4084	 -3154.160321	 -3154.160321
